Rater;H038;H039;H040;H041;H042;H043;H047;H048;H049;H050;H051;H052;H053;H054;H056;H058;H059;H061;H062;H063;H064;H065;H066;H067;H068;H069;H070;H073;H074;H076;H077;H078;H080;H081;H083;H084;H086;H087;H088;H089;H090;H091;H093;H094;H096;H097;H098;H099;H100;H101;H102;H103;H104;H105;H106;H107;H108;H109;H112;H114;H116;H117;H119;H120;H121;H122;H123;H125;H127;H128;H129;H130
CMR_M_masc542;NA;NA;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;4;4;NA;NA;4;NA;NA;5;3;NA;NA;NA;NA;NA;3;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;NA;NA;NA;NA;NA;NA;7;6;NA;NA;NA;NA;5;NA;NA;2;NA
CMR_M_masc543;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;5;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;3;NA;5;NA;NA;3;3;NA;NA;NA;NA;NA;1;NA;4;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc544;NA;NA;5;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;2;NA;NA;4;NA;NA;3;NA;5;5;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc546;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;2;NA;NA;NA;NA;7;4;NA;NA;NA;6;NA;2;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;7;NA;NA;7;NA;NA;NA;NA;NA;NA;6;NA;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;7;NA;NA;NA;NA
CMR_M_masc547;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;5;6;NA;NA;NA;NA;NA;6;NA;NA;NA;5;6;NA;4;NA;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;6;5;NA;NA;6;NA;NA;NA;NA;7;NA;NA;NA;5;NA;NA;NA
CMR_M_masc548;7;NA;NA;7;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;4;NA;NA;6;7;NA;NA;6;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;5;NA;NA;NA;5;NA
CMR_M_masc549;NA;NA;NA;NA;2;NA;NA;NA;NA;1;3;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;2;NA;5;NA;NA;6;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;4;NA;NA;NA;2;NA;6;NA;NA;NA;2
CMR_M_masc550;NA;NA;NA;5;5;2;NA;NA;NA;NA;2;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;5;6;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc551;4;4;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;7;NA;3;NA;6;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;7;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;5;NA;NA;6;NA;NA;2;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc552;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;4;NA;NA;4;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;4;NA;NA;4;NA;NA;NA;6;NA;NA;NA;6;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;3
CMR_M_masc553;NA;NA;NA;6;NA;4;NA;5;NA;NA;4;NA;5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;6;6;NA;NA;5;5;NA;NA;NA;5;NA;6;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA
CMR_M_masc554;NA;4;NA;NA;NA;NA;3;NA;NA;NA;4;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;4;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;3;2
CMR_M_masc555;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;4;7;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;5;NA;NA;NA;NA;5;NA;6;7;NA;NA;NA;NA;NA;5;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc556;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;4;NA;NA;NA;NA;NA;NA;8;NA;NA;4;NA;NA;NA;NA;NA;NA;1;8;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;7;NA;4;NA;4;NA;NA;NA;NA;4;NA;8;1;NA;NA;NA;NA;NA;NA;4
CMR_M_masc557;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;5;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;6;NA;7;8;NA;NA;7;NA;7;NA;NA;NA;NA;NA;7;NA;NA;7;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;7;NA;NA
CMR_M_masc558;NA;NA;5;NA;NA;2;NA;NA;NA;2;1;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;NA;NA;2;NA;NA;NA;NA;NA;NA;5;NA;2;2;NA;NA;NA;NA;1;2;NA;2;NA;NA;NA;NA;5;NA;NA;NA;2;NA;5;NA;NA;2;NA;NA;NA;NA;NA;NA;2
CMR_M_masc559;8;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;8;NA;7;8;NA;NA;5;3;NA;NA;2;7;8;NA;NA;NA;NA;NA;3;NA;8;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;3
CMR_M_masc560;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;2;7;NA;NA;4;2;4;NA;NA;5;NA;NA;NA;4;NA;NA;5;NA;NA;5;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;7;NA;NA;NA;NA
CMR_M_masc561;NA;NA;NA;NA;3;NA;3;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;7;NA;NA;3;NA;NA;NA;7;NA;3;NA;NA;NA;NA;6;NA;NA;NA;4;NA;2;2;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc562;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc563;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;6;NA;7;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;7;7;NA;6;NA;6;NA;6;6;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;6;NA;6;NA;NA;6;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA
CMR_M_masc564;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc565;NA;7;2;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;4;NA;NA;NA;NA;NA;2;NA;NA;2;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;2;NA;NA;NA;7;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;NA;NA;NA;NA;NA;2
CMR_M_masc566;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc567;5;NA;NA;NA;NA;NA;NA;NA;NA;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;2;NA;2;NA;NA;NA;5;2;NA;NA;NA;6;NA;NA;2;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;NA
CMR_M_masc568;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc569;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;5;NA;NA;4;NA;NA;7;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;5;NA;NA;4;5;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA
CMR_M_masc570;NA;5;NA;NA;NA;NA;5;NA;5;3;NA;NA;5;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;6;6;6;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;5;NA;NA;5;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;NA
CMR_M_masc571;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;6;4;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;3;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;5;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;4;NA;NA;NA;4
CMR_M_masc572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc573;NA;NA;1;NA;1;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;1;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;1;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc574;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;4;3;NA;NA;NA;NA;NA;NA;5;6;NA;6;NA;NA;NA;NA;NA;NA;NA;6;3;NA;NA;NA;NA;6;4;NA;NA;NA;NA;NA;4;5;NA;4;NA;NA;NA;5;NA;NA;NA;NA
CMR_M_masc575;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc576;5;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;4;4;NA;NA;5;NA;5;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
CMR_M_masc577;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc578;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc579;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc580;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc581;NA;NA;NA;NA;NA;NA;NA;4;NA;1;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;8;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;8;NA;NA;NA;NA;NA;5;4;NA;NA;NA;8;NA;8;NA;7;4
CMR_M_masc582;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;4;NA;NA;NA;NA;5;6;NA;3;NA;7;7;NA;6;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA
CMR_M_masc583;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;4;NA;6;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;4;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;7;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;7;6;NA;NA;NA;5;NA;NA;NA;NA
CMR_M_masc584;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;4;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;4;2;3;NA;NA;NA;5;NA;2;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA
CMR_M_masc585;NA;NA;5;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;5;NA;NA;4;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;5;NA;4;NA;NA;5;4;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc586;NA;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;NA;3;2;NA;NA;2;2;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc587;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;6;5;5;NA;NA;NA;6;NA;6;6;6;NA;NA;NA;NA;5;6;NA;NA;7;NA;NA;5;NA;NA;NA;NA;7;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA
CMR_M_masc588;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;4;3;NA;NA;4;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;3;NA
CMR_M_masc589;NA;NA;NA;6;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;5;4;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;6;NA;5;NA;5;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc590;NA;NA;4;NA;NA;4;6;NA;NA;NA;NA;NA;NA;NA;5;NA;3;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;4;NA;NA;4;4;NA;NA;4;NA;NA;NA;NA;NA;5;NA;3;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;3;NA;NA;NA
CMR_M_masc591;NA;5;NA;NA;NA;NA;NA;4;NA;NA;NA;3;NA;4;5;NA;6;4;NA;NA;NA;4;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA;NA;NA;5;5;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;6;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;NA
CMR_M_masc592;2;NA;NA;NA;NA;1;NA;1;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;3;NA;NA;2;NA;NA;NA;NA;NA
CMR_M_masc593;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;NA;NA;1;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA;1;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA
CMR_M_masc594;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;4;NA;4;4;NA;NA;NA;NA;2;NA;NA;4;NA;NA;NA;4;NA;NA;NA;3;NA;NA;NA;NA;NA;4;NA;NA;3;NA;3;NA;NA;NA;NA;3;3;3;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;3;NA
CMR_M_masc596;NA;NA;NA;NA;3;NA;NA;4;4;2;NA;2;NA;NA;NA;NA;3;NA;5;4;NA;3;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;3;NA;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;NA;3
CMR_M_masc597;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc598;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;2;2;NA;NA;NA;2;NA;NA;NA;NA;NA;3;NA;NA;NA;2;NA;NA;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;2;NA;NA;NA;NA
CMR_M_masc599;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;8;NA;NA;6;NA;6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;NA;NA;NA;7;7;NA;NA;NA;NA;NA;NA
CMR_M_masc600;NA;NA;4;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;4;NA;NA;4;NA;NA;NA;NA;5;NA;5;NA;NA;NA;6;6;NA;NA;NA;3;5;NA;3;NA;5;3;NA;6;NA;4;NA;NA;NA;NA;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;NA;NA
CMR_M_masc601;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc602;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc603;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CMR_M_masc604;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
