Culture_Year;Sex;ID;L_skin;L_iris;a_iris;b_iris;L_sclera;a_sclera;b_sclera;Age;Attr;SexT;Nat;Group;LOCAL_DIST;SexTypMeas;Asym
Turkey;M;540;69,794;23,72;15,24;12,307;78,968;3,463;0,958;22;1,379747;4,139241;Tur;Turkey M;0,057210428;1,541877777;0,061053513
Vietnam;F;1000;75,2;16,114;8,267;-0,347;71,225;0,415;1,269;18;2,361446;NA;VN;Vietnam F;0,082658995;-0,349539962;0,070675136
Vietnam;F;1010;75,92;13,902;8,289;1,2;67,969;2,456;2,92;18;3,493976;NA;VN;Vietnam F;0,036650906;0,08080753;0,068539971
Vietnam;F;1040;78,37;18,076;9,078;3,229;71,799;0,299;0,298;22;2,216867;NA;VN;Vietnam F;0,053738909;-0,771252412;0,066252571
Vietnam;F;1060;79,25;18,563;11,783;4,825;71,479;4,627;6,696;33;2,289157;NA;VN;Vietnam F;0,045449538;-1,032548598;0,062956689
Vietnam;F;2130;75,22;18,57;8,463;3,478;69,435;1,079;2,415;21;2,975904;NA;VN;Vietnam F;0,047674682;0,269100748;0,065550054
Vietnam;F;2140;73,29;17,079;9,467;2,369;64,369;3,408;5,574;21;3;NA;VN;Vietnam F;0,044124927;0,042246183;0,067593385
Vietnam;F;2150;79,64;16,28;9,918;3,274;67,282;2,642;3,303;22;3,240964;NA;VN;Vietnam F;0,042906685;-0,392581857;0,065017453
Vietnam;F;3020;77,18;15,495;11,114;4,681;68,701;4,816;4,062;21;3,216867;NA;VN;Vietnam F;0,04802439;0,271875156;0,064741189
Vietnam;F;3050;77,02;21,28;9,324;4,09;74,273;-0,216;-1,295;20;2,361446;NA;VN;Vietnam F;0,044909715;0,282016497;0,077262703
Vietnam;F;3060;75,68;18,051;8,51;1,301;67,808;1,113;0,799;20;2,207317;NA;VN;Vietnam F;0,04166334;-0,639439026;0,074473905
Vietnam;F;3130;75,44;18,103;11,498;3,541;64,208;3,414;0,834;20;3,048193;NA;VN;Vietnam F;0,040444952;0,644118318;0,07275168
Vietnam;F;3140;78,534;19,637;12,879;6,734;64,323;5,134;3,914;20;3,518072;NA;VN;Vietnam F;0,037984697;0,916795844;0,069375736
Vietnam;F;3160;82,373;20,593;11,051;4,216;69,57;3,188;2,112;20;3,084337;NA;VN;Vietnam F;0,030610755;0,760490289;0,065843138
Vietnam;F;3180;70,76;13,57;9,095;2,316;63,523;4,639;6,397;21;1,879518;NA;VN;Vietnam F;0,076307597;-0,824924813;0,082193612
Vietnam;F;3190;74,53;21,159;11,364;5,004;73,861;1,769;2,278;20;3,439024;NA;VN;Vietnam F;0,062294404;1,893414863;0,071719426
Vietnam;F;3200;74,41;20,441;11,102;6,562;67,913;3,037;3,518;20;2,60241;NA;VN;Vietnam F;0,056367632;0,138209727;0,071196523
Vietnam;F;3210;72,74;16,357;9,538;3,358;69,368;2,992;4,548;20;2,409639;NA;VN;Vietnam F;0,07913076;1,784590389;0,069321465
Vietnam;F;3220;74,06;14,865;8,892;2,489;67,921;0,366;2,248;20;3,60241;NA;VN;Vietnam F;0,0493793;1,498296987;0,073150215
Vietnam;F;3230;75,64;18,184;11,45;8,662;59,719;3,633;3,553;21;2,759036;NA;VN;Vietnam F;0,041539042;-0,54320778;0,069920258
Vietnam;F;3240;77,33;19,249;8,26;3,02;72,705;0,175;-0,177;20;3,13253;NA;VN;Vietnam F;0,036830303;0,322544758;0,073281873
Vietnam;F;3250;72,74;16,26;11,337;5,607;67,305;1,619;4,832;21;2,710843;NA;VN;Vietnam F;0,050080953;1,715860288;0,068056225
Vietnam;F;3260;76,07;18,196;10,634;4,785;66,311;2,253;1,626;21;2,313253;NA;VN;Vietnam F;0,037842471;0,362230399;0,079146976
Vietnam;F;3280;75,57;17,43;10,725;3,503;67,89;4,246;0,275;20;3,228916;NA;VN;Vietnam F;0,051952952;0,824553973;0,076196771
Vietnam;F;3290;79,18;20,907;10,915;4,539;73,92;-1,37;-0,39;21;3,597561;NA;VN;Vietnam F;0,032855864;-0,304857513;0,078318415
Vietnam;F;3300;78,06;15,589;9,273;1,685;73,356;0,051;1,949;21;2,926829;NA;VN;Vietnam F;0,039876142;0,571452559;0,064516601
Vietnam;F;3310;75,69;15,805;8,632;1,849;69,288;1,981;3,272;21;3,197531;NA;VN;Vietnam F;0,075908365;2,366851513;0,071729147
Vietnam;F;3340;81,7;21,621;12,071;5,688;63,896;4,762;1,009;20;2,817073;NA;VN;Vietnam F;0,056031603;-1,211507596;0,067528111
Vietnam;F;3380;71,64;18,681;12,881;7,592;63,649;6,583;16,135;23;2,463415;NA;VN;Vietnam F;0,068723128;1,956937994;0,07874203
Vietnam;F;3390;70,5;17,234;12,197;5,328;66,153;3,987;6,43;25;2,843373;NA;VN;Vietnam F;0,03322117;0,158869773;0,068742288
Vietnam;F;3400;72,99;16,781;10,235;3,763;64,138;5,631;11,267;26;2,156627;NA;VN;Vietnam F;0,060518154;0,988136366;0,064997761
Vietnam;F;4040;77,1;21,107;11,468;5,701;70,889;2,051;3,687;20;3,049383;NA;VN;Vietnam F;0,06543075;-1,350398629;0,065050928
Vietnam;F;4270;78,78;17,423;9,942;2,503;65,322;1,446;1,217;20;2,853659;NA;VN;Vietnam F;0,056157525;0,968846608;0,071668717
Vietnam;M;1021;78,52;17,117;10,383;4,036;75,109;2,955;2,728;18;2,466101695;NA;VN;Vietnam M;0,067524317;-2,383313718;0,072207374
Vietnam;M;1051;78,32;19,579;11,945;4,728;75,42;1,468;3,07;22;2,803418803;NA;VN;Vietnam M;0,057958046;-1,075101563;0,08740871
Vietnam;M;2011;70,85;14,776;11,41;5,235;60,838;4,728;6,027;22;1,727272727;NA;VN;Vietnam M;0,050221123;-0,032816299;0,069951323
Vietnam;M;2021;80,31;22,665;13,497;8,771;73,329;4,591;1,706;21;2,382608696;NA;VN;Vietnam M;0,046098237;-0,918641885;0,06232583
Vietnam;M;2041;73,67;13,669;10,693;3,21;66,488;6,207;7,074;21;1,739495798;NA;VN;Vietnam M;0,071147073;2,409777034;0,081705591
Vietnam;M;2051;80,63;22,601;13,997;8,478;76,5;-1,167;-0,578;23;2,765217391;NA;VN;Vietnam M;0,032111494;-0,56349904;0,070991602
Vietnam;M;2061;73,24;22,824;14,944;10,628;63,293;11,282;8,926;33;2,142857143;NA;VN;Vietnam M;0,07644503;-0,118859212;0,068754224
Vietnam;M;2071;73,16;15,314;8,822;-0,124;68,462;3,026;3,753;23;3,109243697;NA;VN;Vietnam M;0,056023798;0,480617178;0,070641705
Vietnam;M;2091;76,75;18,313;8,485;2,704;72,523;2,601;4,648;21;2,347107438;NA;VN;Vietnam M;0,046799378;0,564312839;0,066309375
Vietnam;M;2101;76,99;20,387;12,516;5,284;72,029;5,979;2,399;20;2,566666667;NA;VN;Vietnam M;0,061973209;0,69611433;0,067340143
Vietnam;M;2111;72,28;18,744;10,929;3,435;71,168;3,109;6,361;21;3,474576271;NA;VN;Vietnam M;0,034737895;0,08155199;0,065402001
Vietnam;M;2121;80,43;21,04;12,01;5,475;71,439;1,727;1,384;22;2,059322034;NA;VN;Vietnam M;0,055124975;0,221853535;0,074985641
Vietnam;M;3011;76,57;19,522;11,706;3,483;73,651;2,11;-0,488;21;2,016806723;NA;VN;Vietnam M;0,052522584;0,824207987;0,07629826
Vietnam;M;3031;66,55;20,014;11,679;6,34;67,825;6,031;6,547;21;2,703389831;NA;VN;Vietnam M;0,036188848;0,09384244;0,089344559
Vietnam;M;3041;75,41;18,805;10,24;3,131;67,47;5,888;4,8;20;3,913793103;NA;VN;Vietnam M;0,053426273;-0,199092874;0,070173124
Vietnam;M;3071;73,59;17,908;10,116;2,909;70,292;4,07;4,712;20;2,43697479;NA;VN;Vietnam M;0,060420501;0,470604597;0,073814975
Vietnam;M;3081;75,67;19,933;13,52;7,629;69,913;2,512;1,782;21;2,161016949;NA;VN;Vietnam M;0,040537733;-0,208127255;0,068158357
Vietnam;M;3091;74,46;14,804;9,859;3,098;66,073;1,819;3,697;21;2,245762712;NA;VN;Vietnam M;0,046680681;-1,005825848;0,064769502
Vietnam;M;3101;71,85;19,564;9,889;3,752;68,824;4,782;4,911;20;2,183333333;NA;VN;Vietnam M;0,061742587;-0,777796125;0,079776605
Vietnam;M;3111;77,28;19,521;11,726;4,631;72,478;0,794;1,745;20;2,633333333;NA;VN;Vietnam M;0,049873047;-0,144454993;0,065236147
Vietnam;M;3121;70,43;20,137;12,119;5,744;66,024;7,16;4,809;20;1,923728814;NA;VN;Vietnam M;0,104619616;-2,628138321;0,075518933
Vietnam;M;3151;77,79;19,573;8,088;2,19;73,483;1,549;4,703;22;2,524590164;NA;VN;Vietnam M;0,04478585;-0,988844215;0,065387989
Vietnam;M;3171;77,49;20,222;11,294;4,504;66,148;6,475;5,682;20;3,076923077;NA;VN;Vietnam M;0,066306775;0,252251583;0,068889294
Vietnam;M;3271;72,5;17,83;9,698;5,148;67,375;5,147;6,723;24;2,478632479;NA;VN;Vietnam M;0,059941624;-0,343992708;0,075627091
Vietnam;M;3321;66,08;15,92;11,349;4,925;71,937;1,75;3,829;21;2,152542373;NA;VN;Vietnam M;0,042995023;-0,481493434;0,073173956
Vietnam;M;3331;77,54;17,57;8,581;1,546;74,676;0,218;3,291;20;2,247933884;NA;VN;Vietnam M;0,040028095;-0,420611677;0,064507923
Vietnam;M;3351;68,92;18,726;7,041;0,752;69,657;3,776;3,704;20;2,322033898;NA;VN;Vietnam M;0,042441701;1,509340312;0,076610198
Vietnam;M;3361;72,86;15,297;8,823;1,204;66,327;4,918;9,032;20;2,647058824;NA;VN;Vietnam M;0,054063493;-0,684127264;0,076935519
Vietnam;M;3411;73,51;17,388;12,27;6,251;69,433;2,642;2,571;21;2,890756303;NA;VN;Vietnam M;0,054538697;-0,532241501;0,076340135
Vietnam;M;4011;67,69;15,285;7,246;0,28;70,633;2,32;6,052;21;2,566666667;NA;VN;Vietnam M;0,045557157;0,861757877;0,088610279
Vietnam;M;4021;73;15,019;9,057;2,96;69,076;2,184;3,286;21;2,838983051;NA;VN;Vietnam M;0,059261728;-1,711545255;0,064724007
Vietnam;M;4031;71,08;17,927;10,256;5,182;69,029;4,215;4,408;21;2,188034188;NA;VN;Vietnam M;0,045648928;1,785780429;0,064430752
Vietnam;M;4051;74,44;17,546;10,584;4,437;71,252;4,131;5,229;21;2,512605042;NA;VN;Vietnam M;0,059427825;0,014080971;0,071619099
Vietnam;M;4061;76,81;19,284;10,45;1,644;72,047;-0,127;-0,977;21;2,369747899;NA;VN;Vietnam M;0,03290592;0,035450664;0,064549256
Vietnam;M;4071;72,66;15,08;7,634;-0,341;73,527;-0,233;1,861;20;1,8;NA;VN;Vietnam M;0,068646748;0,192485082;0,066117254
Vietnam;M;4081;75,72;18,395;10,014;3,131;67,644;1,742;4,337;20;2,084033613;NA;VN;Vietnam M;0,048836928;1,566258188;0,069731142
Vietnam;M;4091;75,75;14,483;8,633;0,534;69,931;4,775;4,464;23;3,025423729;NA;VN;Vietnam M;0,051009466;-0,123140672;0,064105569
Vietnam;M;4101;73,38;16,465;8,696;2,037;72,49;1,766;1,416;21;2,495867769;NA;VN;Vietnam M;0,059528647;0,782491709;0,065918336
Vietnam;M;4111;69,59;17,622;10,144;5,046;72,971;2,272;7,997;21;2,831932773;NA;VN;Vietnam M;0,07911033;-1,58363687;0,07411692
Vietnam;M;4121;74,66;20,953;11,053;5,45;74,303;1,221;3,387;21;2,537190083;NA;VN;Vietnam M;0,065887003;0,060430613;0,071683765
Vietnam;M;4131;74,92;15,812;9,229;2,709;70,694;0,853;1,858;21;2,512605042;NA;VN;Vietnam M;0,040083025;-0,115246021;0,073694035
Vietnam;M;4141;77,92;18,682;10,811;3,937;75,402;2,457;1,953;21;3,47826087;NA;VN;Vietnam M;0,040207165;-1,137788296;0,065211751
Vietnam;M;4151;71,1;18,903;8,946;2,205;69,504;3,716;4,237;21;2,108333333;NA;VN;Vietnam M;0,078549675;-1,594637089;0,065620888
Vietnam;M;4161;73,11;20,007;9,477;4,202;68,305;0,877;3,17;21;3,225;NA;VN;Vietnam M;0,036618074;-0,067783562;0,067288096
Vietnam;M;4171;70,12;16,957;11,328;6,879;63,494;6,907;5,229;21;2,314049587;NA;VN;Vietnam M;0,034379939;-0,372783605;0,084602983
Vietnam;M;4181;69,86;19,277;9,227;2,657;70,313;1,843;3,056;20;2,239669421;NA;VN;Vietnam M;0,080812657;-0,795851821;0,06645895
Vietnam;M;4191;72,3;15,045;8,515;1,042;66,384;5,709;5,553;21;2,579831933;NA;VN;Vietnam M;0,039456719;-1,183157954;0,069627867
Vietnam;M;4201;75,16;17,391;10,868;4,457;69,216;3,643;2,533;23;2,084745763;NA;VN;Vietnam M;0,089835336;0,523069934;0,062825047
Vietnam;M;4211;74,74;19,114;7,717;1,104;72,997;0,421;2,693;20;1,983471074;NA;VN;Vietnam M;0,058907377;1,048038367;0,079329487
Vietnam;M;4221;75,09;16,636;10,382;3,65;67,255;3,769;3,543;20;2,25;NA;VN;Vietnam M;0,066948786;-0,445449475;0,088034487
Vietnam;M;4231;74,19;15,277;5,801;-0,906;66,932;1,698;6,295;21;2,362068966;NA;VN;Vietnam M;0,052288976;0,709833498;0,068364451
Vietnam;M;4241;74,11;16,131;9,35;4,01;67,029;4,982;4,038;21;2,974576271;NA;VN;Vietnam M;0,044310491;-1,703733159;0,070107595
Vietnam;M;4251;71,38;21,377;9,98;3,997;72,756;6,346;5,373;21;2,205128205;NA;VN;Vietnam M;0,058466585;0,139067239;0,072646804
Vietnam;M;4261;75,749;19,017;8,85;2,946;69,215;2,613;4,284;22;2,401639344;NA;VN;Vietnam M;0,038919259;-0,506017131;0,069886007
Vietnam;M;4281;74,66;15,105;7,466;0,362;70,548;0,976;1,942;20;2,386554622;NA;VN;Vietnam M;0,047458727;-1,468623377;0,075855939
Vietnam;M;4291;73,53;17,148;11,057;4,539;70,87;2,918;3,466;20;2,683333333;NA;VN;Vietnam M;0,05495475;0,806600829;0,063300932
Vietnam;M;4301;76,02;19,72;10,036;4,642;67,196;3,852;1,216;20;2,270491803;NA;VN;Vietnam M;0,093917963;0,120489225;0,06616608
Vietnam;M;4311;72,24;20,167;10,095;5,305;65,371;0,125;1,304;21;2,440677966;NA;VN;Vietnam M;0,043285296;-0,899643082;0,084276408
Vietnam;M;4321;72,39;18,415;10,021;2,785;64,022;4,764;4,346;20;2,466101695;NA;VN;Vietnam M;0,075922491;-0,432281728;0,067442774
